id,bbox_n_yolo
08732533-75c0-45e3-9565-f69307152c23,"[[0.316406, 0.432031, 0.298438, 0.632812], [0.671875, 0.419531, 0.30625, 0.607812]]"
087d375c-c266-4069-84dd-4d1d9d906539,"[[0.271875, 0.395313, 0.34375, 0.596875], [0.66875, 0.378906, 0.31875, 0.517188]]"
08810d26-6674-4d73-91d5-ecdfdd0a0b42,"[[0.330469, 0.503125, 0.357812, 0.721875], [0.757031, 0.492188, 0.364063, 0.74375]]"
08845a57-ec6b-4efc-b919-6020dc4460b9,"[[0.277344, 0.515625, 0.364063, 0.634375], [0.696875, 0.536719, 0.36875, 0.664062]]"
08846808-af38-4f0f-a189-d19938ae8efc,"[[0.245312, 0.476562, 0.390625, 0.725], [0.741406, 0.48125, 0.445312, 0.690625]]"
0889b108-8f03-4fef-9ef3-5ddabde15ce7,"[[0.260156, 0.561719, 0.423438, 0.826562], [0.717187, 0.549219, 0.353125, 0.867188]]"
088d38bd-2b6b-48cf-9c83-e9e4214a9c28,"[[0.3375, 0.415625, 0.31875, 0.59375], [0.667969, 0.435937, 0.270313, 0.603125]]"
0892a3a9-1345-42b3-8412-b930fd9066e5,"[[0.29375, 0.475781, 0.36875, 0.814063], [0.732812, 0.476562, 0.365625, 0.825]]"
08941080-30dc-449f-a8e1-e6530f4695a2,"[[0.286719, 0.428906, 0.348438, 0.582812], [0.705469, 0.442969, 0.401562, 0.620313]]"
0898494b-fa6c-442c-b049-eb974ccee7b3,"[[0.273438, 0.459375, 0.396875, 0.665625], [0.721875, 0.483594, 0.38125, 0.689063]]"
089df963-c3c7-499c-afd8-2b0f9224c442,"[[0.266406, 0.3875, 0.317188, 0.665625], [0.70625, 0.3875, 0.359375, 0.740625]]"
08a09eef-7c20-414d-b36f-bd609dc5c763,"[[0.295312, 0.504687, 0.34375, 0.775], [0.696094, 0.548438, 0.326562, 0.859375]]"
08a74d38-bb50-4c38-9e41-7fd0976d428d,"[[0.240625, 0.415625, 0.425, 0.621875], [0.721094, 0.416406, 0.367188, 0.635938]]"
08ae6c0b-d044-4de2-a410-b3cf8dc65868,"[[0.278125, 0.480469, 0.403125, 0.735938], [0.726562, 0.510156, 0.378125, 0.839063]]"
08b9ee23-ff64-4494-b293-5e43f3de3453,"[[0.346094, 0.396094, 0.323437, 0.698438], [0.70625, 0.416406, 0.24375, 0.742188]]"
08bc9387-94f1-4ce8-8958-15864bca9052,"[[0.24375, 0.575781, 0.38125, 0.745313], [0.682031, 0.585938, 0.360938, 0.778125]]"
08cbc4cf-9efb-47e4-a77f-d734e6a273c5,"[[0.291406, 0.435937, 0.382812, 0.7875], [0.739062, 0.370312, 0.371875, 0.7]]"
08d0531a-b5c3-4677-94f1-a48101ed3e06,"[[0.253906, 0.586719, 0.360938, 0.779687], [0.726562, 0.573438, 0.465625, 0.796875]]"
08dc2e8b-754a-47ad-97e2-efe6e14fd732,"[[0.303906, 0.464844, 0.398438, 0.648438], [0.753906, 0.441406, 0.370312, 0.598437]]"
08dd362a-d27b-47bd-a763-5e07f49f4584,"[[0.303125, 0.470313, 0.35, 0.825], [0.699219, 0.477344, 0.339062, 0.835938]]"
08e237d8-7d4d-410f-b48e-1e2817df9aac,"[[0.288281, 0.514844, 0.395313, 0.845313], [0.715625, 0.542188, 0.3375, 0.875]]"
08ec2d3b-bc62-47c6-b0ce-632f8dbbdb21,"[[0.257031, 0.315625, 0.398438, 0.584375], [0.704688, 0.332813, 0.384375, 0.6375]]"
08fda39f-ba68-45cc-9bbb-d416b19c6dc2,"[[0.322656, 0.447656, 0.348438, 0.623437], [0.747656, 0.430469, 0.323437, 0.579688]]"
09009286-a589-4fb9-8c2c-540e16c75481,"[[0.273438, 0.480469, 0.334375, 0.685937], [0.675, 0.50625, 0.359375, 0.703125]]"
0906b366-f454-4c62-88fc-caf7ffb5d36b,"[[0.264844, 0.525, 0.445312, 0.7625], [0.753906, 0.541406, 0.420312, 0.795312]]"
091ab452-0ea2-4f1b-b853-20b0031f1f99,"[[0.355469, 0.403125, 0.279687, 0.603125], [0.682031, 0.427344, 0.282813, 0.635938]]"
091d9bb8-eb0e-48ef-946a-254a4f8f0a0b,"[[0.332813, 0.56875, 0.35625, 0.834375], [0.710156, 0.55625, 0.304688, 0.865625]]"
09236f60-57e0-48b3-aede-a885f4dfe1b1,"[[0.289844, 0.479687, 0.376563, 0.75], [0.713281, 0.49375, 0.357812, 0.790625]]"
0927bc1e-e1af-4c7e-93c4-7127d366f57d,"[[0.282031, 0.478906, 0.389062, 0.701562], [0.699219, 0.484375, 0.351562, 0.715625]]"
0934e2a4-10f9-45f2-9729-af674d68118c,"[[0.2875, 0.519531, 0.40625, 0.873437], [0.722656, 0.525, 0.345313, 0.928125]]"
0940017e-0dc8-414a-9560-98f13cd58610,"[[0.295312, 0.404687, 0.365625, 0.584375], [0.689063, 0.392188, 0.33125, 0.58125]]"
094977f5-89e2-4f48-9c9f-5954aac94d59,"[[0.250781, 0.553125, 0.407813, 0.828125], [0.655469, 0.571094, 0.345313, 0.839063]]"
0949dfc4-7613-432c-8d16-4cf0aa5b15bb,"[[0.242188, 0.495312, 0.425, 0.825], [0.753125, 0.496875, 0.4125, 0.796875]]"
0952761e-07c2-441a-bb1b-11bf1b5375c5,"[[0.29375, 0.432812, 0.34375, 0.565625], [0.690625, 0.448437, 0.328125, 0.56875]]"
09547f4f-c52e-4fd7-8738-0e01e6277034,"[[0.298438, 0.496094, 0.184375, 0.276562], [0.555469, 0.4875, 0.220312, 0.265625]]"
09591753-b569-435e-bd44-a80a3cfc6927,"[[0.298438, 0.4875, 0.428125, 0.740625], [0.720313, 0.553906, 0.290625, 0.860938]]"
09629e2b-7f1e-499c-aab7-2bff196f034b,"[[0.285938, 0.400781, 0.36875, 0.539062], [0.698438, 0.421094, 0.35, 0.560937]]"
0977f16c-c343-42c9-95ed-d7ca996feb16,"[[0.274219, 0.401562, 0.404687, 0.625], [0.78125, 0.399219, 0.41875, 0.595313]]"
09794a15-ea37-41f8-8a0e-a56a9a93eaa6,"[[0.241406, 0.559375, 0.398438, 0.703125], [0.708594, 0.555469, 0.398438, 0.726562]]"
097a2839-5587-4bf4-9adb-641d8caa877b,"[[0.33125, 0.494531, 0.325, 0.807813], [0.684375, 0.520312, 0.278125, 0.84375]]"
097aa88c-3228-4b27-8d30-2071fdb6a37d,"[[0.308594, 0.496875, 0.379688, 0.865625], [0.764062, 0.510938, 0.396875, 0.925]]"
097df78d-7101-478a-9e33-2748a084e01e,"[[0.283594, 0.39375, 0.373437, 0.646875], [0.690625, 0.389844, 0.31875, 0.642188]]"
09854bb5-4fed-43e2-96cf-8f24ca71cb6e,"[[0.344531, 0.471094, 0.329688, 0.698438], [0.703906, 0.498437, 0.320312, 0.74375]]"
0989935f-d8e5-4b59-a72e-077da14ba7f6,"[[0.309375, 0.497656, 0.35625, 0.704688], [0.728906, 0.485938, 0.351562, 0.7375]]"
098c0843-d0f1-4aa3-b593-925d9327e31a,"[[0.28125, 0.539062, 0.34375, 0.7375], [0.689063, 0.510938, 0.3625, 0.7125]]"
098fdba1-4918-40e8-bb74-9945214c8bd5,"[[0.717187, 0.521094, 0.228125, 0.660937], [0.372656, 0.446875, 0.335938, 0.546875]]"
09918992-0dfa-4ab4-9e3c-51444c0267aa,"[[0.314063, 0.342969, 0.240625, 0.442188], [0.7125, 0.407031, 0.334375, 0.579688]]"
0996439a-352a-4c75-bb53-d13759eca6b6,"[[0.275781, 0.465625, 0.442188, 0.678125], [0.751563, 0.483594, 0.396875, 0.689063]]"
099abc5b-f471-4e24-90be-f1a4b4428166,"[[0.691406, 0.444531, 0.335938, 0.676562], [0.270313, 0.421094, 0.353125, 0.635938]]"
09c0e0e5-e269-4d0c-89ea-59d1a77e2097,"[[0.298438, 0.351562, 0.35625, 0.525], [0.711719, 0.364844, 0.339062, 0.535937]]"
09c869c1-27a6-48cc-bb9c-3eeed5863564,"[[0.323437, 0.525, 0.365625, 0.721875], [0.767969, 0.51875, 0.429688, 0.721875]]"
09d21970-3207-4817-ab35-b26bbfdead9e,"[[0.283594, 0.41875, 0.354687, 0.646875], [0.671875, 0.426563, 0.309375, 0.653125]]"
09d79f22-df14-4e5a-bc98-7a1d6bcd6965,"[[0.282813, 0.495312, 0.346875, 0.66875], [0.628125, 0.514844, 0.2625, 0.723437]]"
09e8fae9-1714-4b54-a1d3-42a29a9717c3,"[[0.271094, 0.566406, 0.382812, 0.692187], [0.708594, 0.541406, 0.354687, 0.657813]]"
09ec5bb9-ba5c-465e-b0cf-b2acb6ea2cd0,"[[0.259375, 0.494531, 0.375, 0.673438], [0.682031, 0.507812, 0.345313, 0.66875]]"
09edbe84-9f36-465b-b227-00abd25c9afc,"[[0.307812, 0.425781, 0.346875, 0.676562], [0.739062, 0.432812, 0.340625, 0.7125]]"
09f314e5-047f-4f7d-87b3-b944e9e566dd,"[[0.260937, 0.472656, 0.346875, 0.701562], [0.675, 0.461719, 0.3375, 0.664062]]"
09fab84b-19f3-42e1-9c90-69a49b7b37d6,"[[0.264844, 0.417187, 0.314063, 0.4875], [0.632812, 0.410938, 0.309375, 0.49375]]"
0a03a65b-9e45-4e3d-ae6c-b8a37112ab31,"[[0.254688, 0.429688, 0.390625, 0.65625], [0.716406, 0.432812, 0.401562, 0.6625]]"
0a120828-703c-4273-9d62-317dc92c560e,"[[0.328125, 0.497656, 0.38125, 0.870313], [0.725781, 0.496875, 0.357812, 0.846875]]"
0a22297d-22e1-4f3f-aa10-edcd220c1cb0,"[[0.285938, 0.417187, 0.378125, 0.5625], [0.698438, 0.407813, 0.359375, 0.565625]]"
0a29f841-b738-499a-bc8e-0589de77ef82,"[[0.327344, 0.503125, 0.376563, 0.684375], [0.753906, 0.489063, 0.376563, 0.71875]]"
0a3227d3-c8df-44fc-b1cb-fb0eb743f79f,"[[0.313281, 0.354687, 0.339062, 0.58125], [0.692187, 0.364844, 0.321875, 0.607812]]"
0a34d5d9-8c50-4b97-9c9c-e5d6ed862a3d,"[[0.326562, 0.538281, 0.371875, 0.839063], [0.749219, 0.542969, 0.339062, 0.889062]]"
0a41d5c4-83b0-43e4-b98f-be69dcdd4636,"[[0.302344, 0.501563, 0.342187, 0.925], [0.696094, 0.5125, 0.335938, 0.928125]]"
0a461c5f-08e6-4c86-9ecd-5246e613f8c2,"[[0.275781, 0.536719, 0.370312, 0.782813], [0.696875, 0.51875, 0.38125, 0.746875]]"
0a48e8eb-2c55-46ac-82b0-9bea6c5b7872,"[[0.321875, 0.434375, 0.33125, 0.646875], [0.68125, 0.447656, 0.34375, 0.670312]]"
0a4d9634-7ee8-4512-ba83-6ff5e352b2c2,"[[0.308594, 0.480469, 0.410938, 0.826562], [0.719531, 0.479687, 0.304688, 0.83125]]"
0a50d5b7-436c-464e-aba4-4264cebb35be,"[[0.289062, 0.504687, 0.428125, 0.7375], [0.739062, 0.523438, 0.378125, 0.79375]]"
0a55219b-5303-4490-b173-6039f355db2f,"[[0.291406, 0.440625, 0.320312, 0.628125], [0.651563, 0.460156, 0.325, 0.682813]]"
0a5c4dcb-33ac-4466-9dbf-42ed5c8ec1f0,"[[0.232031, 0.307031, 0.282813, 0.542188], [0.585938, 0.310156, 0.265625, 0.545312]]"
0a628951-4482-4d01-a09a-9e590b886cf2,"[[0.382812, 0.497656, 0.390625, 0.729688], [0.807813, 0.4875, 0.36875, 0.721875]]"
0a63a331-3e17-4e23-8a9f-f7a4ec850a1b,"[[0.3, 0.498437, 0.3125, 0.596875], [0.675781, 0.4875, 0.329688, 0.578125]]"
0a74badc-f221-4017-96a6-055ee057b57d,"[[0.260156, 0.289844, 0.404687, 0.529687], [0.699219, 0.303906, 0.379688, 0.551562]]"
0a7b13a9-bcfe-4a99-b699-4c8cf6882f04,"[[0.279687, 0.501563, 0.365625, 0.671875], [0.728906, 0.501563, 0.367188, 0.68125]]"
0a828af6-b7c6-4757-88e4-dea54fe6cdc9,"[[0.310156, 0.470313, 0.348438, 0.678125], [0.713281, 0.489063, 0.357812, 0.7]]"
0a8db596-9ef7-4b6c-a5db-7bb6029d0b9d,"[[0.294531, 0.453125, 0.304688, 0.70625], [0.685156, 0.454688, 0.379688, 0.7625]]"
0aa5abc0-7db8-44d4-b3b7-8133787e0862,"[[0.263281, 0.530469, 0.342187, 0.695312], [0.63125, 0.553125, 0.275, 0.728125]]"
0aa83e7d-e947-46e9-b5ca-a69cc9e5c8fe,"[[0.269531, 0.515625, 0.310937, 0.796875], [0.692187, 0.4875, 0.409375, 0.746875]]"
0ab731ef-0580-4a2e-9fa2-29a243b71c86,"[[0.317188, 0.413281, 0.434375, 0.660937], [0.792188, 0.411719, 0.38125, 0.648438]]"
0ac2c2ef-efb4-485c-b63a-69f19f32b704,"[[0.25625, 0.510156, 0.390625, 0.751563], [0.741406, 0.497656, 0.423438, 0.742188]]"
0ad17cb4-c693-4ac1-9bfb-8e7660c265a2,"[[0.359375, 0.379688, 0.359375, 0.58125], [0.752344, 0.389062, 0.351562, 0.60625]]"
0ae12060-f38f-43ad-8a88-a06322f920ab,"[[0.344531, 0.438281, 0.342187, 0.607812], [0.71875, 0.446875, 0.31875, 0.653125]]"
0ae5ae70-e9a3-4214-93d0-0834f0cd4835,"[[0.332813, 0.442969, 0.290625, 0.610938], [0.671094, 0.464062, 0.285938, 0.65]]"
0ae6a60a-7657-4fa4-8f64-2aa088c4cd7c,"[[0.301563, 0.528125, 0.346875, 0.721875], [0.695312, 0.510156, 0.321875, 0.695312]]"
0ae93f35-2954-41a2-a33b-6614f36dd1c3,"[[0.275, 0.471875, 0.36875, 0.815625], [0.71875, 0.478125, 0.3875, 0.865625]]"
0aee76d8-e3e0-4150-b645-9a80a2f4208f,"[[0.296875, 0.442969, 0.36875, 0.864062], [0.717969, 0.425, 0.360938, 0.846875]]"
0af0a3a7-6df3-4217-b24f-cf6fcdc9a3bf,"[[0.221094, 0.498437, 0.426563, 0.8125], [0.682813, 0.5, 0.378125, 0.846875]]"
0af57062-e071-4083-ae38-a6681b101994,"[[0.290625, 0.561719, 0.29375, 0.789062], [0.689844, 0.535937, 0.435937, 0.7625]]"
0b00ec19-0e23-48eb-8936-c03379bf65c2,"[[0.270313, 0.4875, 0.403125, 0.64375], [0.736719, 0.495312, 0.404687, 0.621875]]"
0b00fd58-8071-4e60-b9fc-00bc3cd4ab26,"[[0.277344, 0.433594, 0.420312, 0.742188], [0.717969, 0.469531, 0.329688, 0.776563]]"
0b025ff6-4fa0-4302-b02c-fe2069dfa7ce,"[[0.303125, 0.517969, 0.4125, 0.820312], [0.760156, 0.536719, 0.376563, 0.873437]]"
0b0860dc-b2ca-4016-a6eb-3a88ffb5ab2a,"[[0.336719, 0.503906, 0.335938, 0.835938], [0.717187, 0.510938, 0.340625, 0.8625]]"
0b0b36c6-fa59-4cca-b939-aec774926e48,"[[0.296875, 0.497656, 0.35625, 0.660937], [0.713281, 0.497656, 0.382812, 0.673438]]"
0b18b129-53a3-416c-8559-7a2e9748d2cc,"[[0.321094, 0.477344, 0.417187, 0.873437], [0.75, 0.4875, 0.35625, 0.890625]]"
0b18dcfc-c526-435b-aea8-d8038aa224ef,"[[0.369531, 0.480469, 0.310937, 0.801562], [0.721875, 0.485156, 0.33125, 0.773438]]"
0b1c0cf3-21b9-49f0-b33b-3e71b24295eb,"[[0.254688, 0.465625, 0.371875, 0.678125], [0.682031, 0.457031, 0.401562, 0.682813]]"
0b2e67fe-09ae-40b0-8089-4dddb7c2c0cf,"[[0.25625, 0.378125, 0.39375, 0.690625], [0.636719, 0.402344, 0.295312, 0.673438]]"
0b2e8b54-aab8-45a1-ac87-f98c91590cdf,"[[0.3375, 0.500781, 0.3125, 0.739062], [0.710156, 0.507812, 0.354687, 0.75]]"
0b352cce-b6f8-4130-adfe-38fcc180a952,"[[0.332031, 0.416406, 0.304688, 0.717187], [0.692187, 0.422656, 0.303125, 0.698438]]"
0b3d3db8-871d-45a6-a8af-3c76b5b92f1f,"[[0.232813, 0.4, 0.34375, 0.603125], [0.639062, 0.409375, 0.359375, 0.640625]]"
0b407f1e-dd57-49a7-836b-58ea0b3888de,"[[0.3125, 0.467969, 0.30625, 0.704688], [0.654687, 0.444531, 0.315625, 0.704688]]"
0b421aea-6e0f-4faf-a4bf-4a82445d0e35,"[[0.255469, 0.545312, 0.414062, 0.8375], [0.698438, 0.557031, 0.384375, 0.873437]]"
0b46a9e3-2b90-4d9f-8053-bcaa9066f31c,"[[0.303906, 0.497656, 0.357812, 0.770312], [0.7375, 0.496094, 0.41875, 0.779687]]"
0b494528-53d2-42f5-b9d9-8965b551db52,"[[0.270313, 0.45625, 0.409375, 0.690625], [0.723437, 0.495312, 0.365625, 0.7875]]"
0b609c12-d05a-4cfe-8204-e0c75c300d0b,"[[0.301563, 0.43125, 0.359375, 0.640625], [0.722656, 0.417969, 0.373437, 0.626563]]"
0b652c84-50b1-4fa9-8704-94d90827c879,"[[0.296094, 0.507031, 0.389062, 0.810937], [0.7125, 0.560937, 0.3375, 0.865625]]"
0b667844-0121-4eed-9a95-b670061a7a83,"[[0.305469, 0.452344, 0.404687, 0.654687], [0.730469, 0.45625, 0.367188, 0.7]]"
0b68b596-41bd-425f-a9f6-43b84071b567,"[[0.292187, 0.428906, 0.303125, 0.592187], [0.682031, 0.464062, 0.348438, 0.65]]"
0b6c6a3e-4eda-4886-9182-e0b686fd9e53,"[[0.282813, 0.463281, 0.353125, 0.754687], [0.684375, 0.470313, 0.328125, 0.775]]"
0b754c5b-d5ee-4a2a-a6e0-c610568b676d,"[[0.364844, 0.473438, 0.310937, 0.6625], [0.746094, 0.488281, 0.354687, 0.717187]]"
0b7cfdd2-3fcb-43bc-86bd-5a880c7874bb,"[[0.353906, 0.4375, 0.317188, 0.671875], [0.720313, 0.435156, 0.315625, 0.664062]]"
0b8ba576-7734-4192-ba1b-5618dd257f6b,"[[0.320312, 0.544531, 0.303125, 0.729688], [0.696875, 0.566406, 0.35, 0.732812]]"
0b8c48a7-3158-4df1-b484-b6f677ff9612,"[[0.3, 0.525781, 0.38125, 0.804688], [0.760938, 0.526563, 0.434375, 0.796875]]"
0b8d4689-aff3-472b-bad1-d12d648dbc2c,"[[0.329688, 0.608594, 0.296875, 0.760938], [0.732812, 0.595313, 0.409375, 0.79375]]"
0b8e3d9e-0bcd-41a3-b788-0175c43b2624,"[[0.294531, 0.495312, 0.382812, 0.7625], [0.738281, 0.510938, 0.382812, 0.7875]]"
0b905a8b-9884-4f82-8e02-4577090678de,"[[0.377344, 0.452344, 0.342187, 0.676562], [0.724219, 0.45625, 0.273438, 0.646875]]"
0b92e1e9-78ae-4477-8b7e-f7cac9c79104,"[[0.28125, 0.453125, 0.3875, 0.65625], [0.741406, 0.457813, 0.410938, 0.6625]]"
0b9736d7-413f-4fe0-8ff3-163c290e2679,"[[0.25625, 0.453125, 0.384375, 0.70625], [0.692969, 0.464062, 0.379688, 0.7375]]"
0b974a07-7c7f-4826-913d-f5b0d5bd8142,"[[0.235156, 0.488281, 0.351562, 0.757812], [0.653125, 0.528125, 0.40625, 0.878125]]"
0baa6d29-66e3-40db-8aeb-5ebe80ddc8c8,"[[0.255469, 0.547656, 0.354687, 0.754687], [0.689063, 0.529687, 0.409375, 0.74375]]"
0bad68b0-b67c-47c9-bb8b-b9513a326394,"[[0.326562, 0.432812, 0.390625, 0.575], [0.684375, 0.467969, 0.275, 0.614062]]"
0bb0dca8-127f-4793-849b-cf9d4a67a055,"[[0.274219, 0.410938, 0.404687, 0.734375], [0.690625, 0.428906, 0.35, 0.760938]]"
0bb1cb0e-7377-407d-845e-dce144852d32,"[[0.285938, 0.494531, 0.38125, 0.717187], [0.720313, 0.476562, 0.371875, 0.68125]]"
0bb24183-8b59-48f1-8bbf-4d889976fc82,"[[0.330469, 0.425, 0.392188, 0.678125], [0.767188, 0.484375, 0.353125, 0.7875]]"
0bb7b8e1-ffb4-4c6f-81aa-639e1d138a7f,"[[0.253906, 0.476562, 0.398438, 0.728125], [0.696094, 0.496875, 0.360938, 0.784375]]"
0bbdddaa-499c-47cb-a6cc-a67faa4ec135,"[[0.332813, 0.410156, 0.340625, 0.635938], [0.715625, 0.421875, 0.33125, 0.659375]]"
0bc32046-7369-4a87-b9d0-582526356cbf,"[[0.334375, 0.495312, 0.3, 0.7875], [0.709375, 0.504687, 0.31875, 0.796875]]"
0bcb0834-efa8-4fcc-9082-4a2dd4506dc2,"[[0.244531, 0.448437, 0.342187, 0.56875], [0.672656, 0.442188, 0.373437, 0.575]]"
0bcb73ad-aff9-4367-adfe-f9e87b229523,"[[0.290625, 0.450781, 0.371875, 0.629687], [0.71875, 0.466406, 0.34375, 0.670312]]"
0bdc1ef9-6431-4164-9110-c26fe26ab2a9,"[[0.257812, 0.520312, 0.353125, 0.69375], [0.670312, 0.535156, 0.365625, 0.723437]]"
0bdcfa14-a0e9-444d-bb9e-48c6aa10f393,"[[0.335156, 0.540625, 0.289062, 0.640625], [0.678125, 0.561719, 0.29375, 0.667188]]"
0be1f228-74f9-49f2-836e-e3caa49c9fcb,"[[0.292187, 0.459375, 0.365625, 0.653125], [0.709375, 0.469531, 0.371875, 0.664062]]"
0be9dc1f-eff8-4813-bd77-b076fbfc537e,"[[0.280469, 0.404687, 0.342187, 0.634375], [0.698438, 0.41875, 0.390625, 0.684375]]"
0bf4e2be-e95c-4e59-8cd4-db3def008067,"[[0.396875, 0.475781, 0.225, 0.504687], [0.65625, 0.472656, 0.225, 0.473438]]"
0bfe09c2-ce96-4cd4-9374-92117c18da3d,"[[0.321094, 0.448437, 0.367188, 0.725], [0.735156, 0.4625, 0.354687, 0.74375]]"
0c00260e-8326-458d-9e91-a731488717b2,"[[0.332813, 0.436719, 0.290625, 0.742188], [0.716406, 0.446094, 0.342187, 0.754687]]"
0c03597a-dc89-4480-9412-dd2121411278,"[[0.317969, 0.489844, 0.345313, 0.639062], [0.69375, 0.501563, 0.3, 0.65625]]"
0c049df6-5c1d-4460-8f66-2583e86364f6,"[[0.291406, 0.542969, 0.307812, 0.704688], [0.639844, 0.546094, 0.317188, 0.745313]]"
0c10d1c7-6f4e-4410-8327-dac459cff776,"[[0.270313, 0.410156, 0.390625, 0.745313], [0.723437, 0.408594, 0.359375, 0.717187]]"
0c166e46-6e25-4f59-9743-6c60828c7c77,"[[0.26875, 0.442188, 0.375, 0.5875], [0.690625, 0.43125, 0.3375, 0.553125]]"
0c1822ea-5a61-4e64-97f7-ec1885d97fc2,"[[0.247656, 0.453906, 0.323437, 0.657813], [0.686719, 0.457031, 0.414062, 0.689063]]"
0c1b326c-93f9-44d5-b72e-20e2be51fd09,"[[0.332031, 0.440625, 0.373437, 0.603125], [0.746094, 0.454688, 0.348438, 0.61875]]"
0c235f29-e4c5-4cb1-ad36-80ace7249062,"[[0.304688, 0.542969, 0.353125, 0.857812], [0.689063, 0.542969, 0.359375, 0.857812]]"
0c24f2b3-836d-4bd2-8bf7-473d3272a1c8,"[[0.289062, 0.441406, 0.359375, 0.670312], [0.722656, 0.44375, 0.360938, 0.65625]]"
0c2b024b-5efa-4cb0-8a3b-7cc647665566,"[[0.242188, 0.509375, 0.3875, 0.70625], [0.7, 0.501563, 0.396875, 0.73125]]"
0c3a7bda-26e9-4750-a295-5227365857c1,"[[0.276562, 0.432031, 0.259375, 0.548438], [0.610938, 0.44375, 0.284375, 0.553125]]"
0c3b0389-1cd7-4352-ad3d-2be8bc95ba56,"[[0.278125, 0.542969, 0.38125, 0.839063], [0.720313, 0.548438, 0.359375, 0.85]]"
0c46d62b-fd38-4445-9776-3963704c838b,"[[0.248438, 0.514062, 0.390625, 0.721875], [0.684375, 0.5125, 0.35625, 0.715625]]"
0c485eff-442f-4a5a-b526-f58024cbb1b2,"[[0.259375, 0.513281, 0.375, 0.648438], [0.676562, 0.515625, 0.35, 0.659375]]"
0c4d320e-7342-44e4-a634-56f4ca110c58,"[[0.26875, 0.428125, 0.253125, 0.6], [0.603906, 0.436719, 0.292187, 0.645312]]"
0c5036ec-06d1-443c-ae90-779617e10cc7,"[[0.30625, 0.398438, 0.35625, 0.60625], [0.738281, 0.430469, 0.354687, 0.654687]]"
0c58209f-4484-4be8-a687-c8a1419aefcb,"[[0.370312, 0.434375, 0.284375, 0.571875], [0.721875, 0.421875, 0.303125, 0.596875]]"
0c652b5b-8d2e-4c10-8dcd-a47ad0caf39b,"[[0.311719, 0.438281, 0.354687, 0.682813], [0.739062, 0.435156, 0.365625, 0.692187]]"
0c66c256-fae5-4c7d-bae4-a1864b7227c7,"[[0.254688, 0.426563, 0.35625, 0.621875], [0.658594, 0.432031, 0.342187, 0.635938]]"
0c861344-c755-4072-ab28-1d29be4949f5,"[[0.341406, 0.525781, 0.332813, 0.776563], [0.732812, 0.508594, 0.359375, 0.789062]]"
0c96da69-fc57-4e47-b294-fdb585c00ad1,"[[0.317969, 0.478906, 0.376563, 0.726562], [0.736719, 0.473438, 0.360938, 0.7125]]"
0c9be296-285f-44dc-8599-afde00848e9d,"[[0.3, 0.482812, 0.3875, 0.65625], [0.730469, 0.48125, 0.367188, 0.709375]]"
0c9beef4-dc63-4f65-86e6-d8a6eac70670,"[[0.277344, 0.490625, 0.367188, 0.803125], [0.685156, 0.517188, 0.329688, 0.85]]"
0cac04c6-c4b6-48e5-9b28-b0a6c44289a5,"[[0.292187, 0.49375, 0.2875, 0.6375], [0.645312, 0.497656, 0.284375, 0.642188]]"
0cb14822-96b4-4d77-b3ab-436e40ea135c,"[[0.296094, 0.514062, 0.348438, 0.78125], [0.684375, 0.510156, 0.35, 0.795312]]"
0cb23e5a-a46a-4a32-89c0-8030941b6301,"[[0.347656, 0.473438, 0.329688, 0.75625], [0.709375, 0.505469, 0.3, 0.826562]]"
0cb697cb-b775-4908-aff2-40dad27723e3,"[[0.341406, 0.40625, 0.298438, 0.740625], [0.678125, 0.420312, 0.3125, 0.734375]]"
0cb6fe57-ead1-444b-8563-a51f14014e2d,"[[0.239063, 0.513281, 0.353125, 0.720313], [0.652344, 0.502344, 0.382812, 0.698438]]"
0cb9f824-8f97-4195-a887-97873f657063,"[[0.359375, 0.452344, 0.31875, 0.601562], [0.703906, 0.471094, 0.301563, 0.635938]]"
0cbb1188-a386-4965-a292-29ff93300c97,"[[0.311719, 0.450781, 0.329688, 0.689063], [0.690625, 0.4625, 0.33125, 0.703125]]"
0cc92744-51e9-4239-9e8f-81c229424d23,"[[0.292969, 0.539844, 0.351562, 0.814063], [0.707812, 0.542188, 0.359375, 0.8625]]"
0ccaea04-444a-4c37-baaa-d664138a355a,"[[0.332813, 0.563281, 0.271875, 0.376563], [0.66875, 0.545312, 0.2625, 0.375]]"
0ccb9c63-16ca-4bc3-b2ac-b7fd85a845dd,"[[0.291406, 0.414062, 0.332813, 0.61875], [0.674219, 0.453125, 0.307812, 0.634375]]"
0d1b2c45-309a-407f-8224-36761e8451c4,"[[0.285938, 0.454688, 0.378125, 0.63125], [0.727344, 0.442188, 0.351562, 0.68125]]"
0d2b7272-c9e2-4ab9-a8a6-5806a6572348,"[[0.270313, 0.55625, 0.353125, 0.796875], [0.677344, 0.553125, 0.329688, 0.765625]]"
0d39923d-02df-4a79-baf4-e00fcca9aaec,"[[0.261719, 0.414844, 0.410938, 0.626563], [0.715625, 0.410938, 0.4, 0.625]]"
0d5478d8-151a-4ce9-85b4-87645d2f8bdc,"[[0.3625, 0.407031, 0.36875, 0.526563], [0.763281, 0.4375, 0.310937, 0.60625]]"
0d8ca6ee-0595-45aa-bedb-1087dee15f23,"[[0.265625, 0.517188, 0.3875, 0.75625], [0.70625, 0.519531, 0.38125, 0.760938]]"
